,X_h,Y_h,Z_h,M_h,C_h,S_h,z_h,Delta3_h,smass,color,radius,sSFR
0,44.62638671875,45.3336875,148.1274375,12.48163286972666,0.9943496912531288,0.0620856622278908,1.27272727273,14.320150549098528,10.789422505405216,1.126361846923828,0.7396201160981498,-13.385648343897309
1,41.1999296875,204.95646875,20.51267578125,11.65242995517875,1.1420334367011609,0.0945257388196968,0.8484848484849999,1.9425316327813025,9.91511603242937,0.5966033935546875,0.6483538029578215,-9.83082895207422
2,3.000299560546875,198.928625,159.376828125,12.002672529936314,1.0005075219038335,0.0785854654358001,0.969696969697,3.371335891603913,10.34346282125271,0.975839614868164,0.5974537821324729,-11.411541204815734
